school_name,school_type,gu,dong,address,address_detail,founded
학력인정 일성여자고등학교(2년제),평생학교(고)-2년6학기,마포구,염리동,서울특별시 마포구 마포대로11다길 11-6,(염리동/ 일성여자중고등학교),19531113
학력인정 일성여자중학교(2년제),평생학교(중)-2년6학기,마포구,염리동,서울특별시 마포구 마포대로11다길 11-6,(염리동/ 일성여자중고등학교),19531113
학력인정 정암미용고등학교(2년제),평생학교(고)-2년6학기,동대문구,청량리동,서울특별시 동대문구 왕산로 225,(청량리동),20040301
학력인정 진형고등학교(2년제),평생학교(고)-2년6학기,종로구,숭인동,서울특별시 종로구 종로 386,(숭인동/ 진형빌딩),20051213
학력인정 진형중학교(2년제),평생학교(중)-2년6학기,종로구,숭인동,서울특별시 종로구 종로 386,(숭인동/ 진형빌딩),20051213
학력인정 청량정보고등학교,평생학교(고)-3년6학기,동대문구,전농동,서울특별시 동대문구 답십리로15길 32,(전농동/ 청량정보고등학교),19910213
학력인정 청량정보고등학교(2년제),평생학교(고)-2년6학기,동대문구,전농동,서울특별시 동대문구 답십리로15길 32,(전농동/ 청량정보고등학교),19910213
학력인정 청암고등학교(2년제),평생학교(고)-2년6학기,노원구,중계동,서울특별시 노원구 중계로 244,(중계동/청암중고등학교),19791005
학력인정 청암중학교(2년제),평생학교(중)-2년6학기,노원구,중계동,서울특별시 노원구 중계로 244,(중계동/ 청암중고예술학교),19791005
학력인정 한림실업고등학교(2년제),평생학교(고)-2년6학기,송파구,장지동,서울특별시 송파구 충민로 172,(장지동/ 한림연예예술고교),19600403
학력인정 한림연예예술고등학교,평생학교(고)-3년6학기,송파구,장지동,서울특별시 송파구 충민로 172,(장지동/ 한림연예예술고교),20081111
학력인정 한림중학교(2년제),평생학교(중)-2년6학기,송파구,장지동,서울특별시 송파구 충민로 172,(장지동),19600403
학력인정 한림초등학교(4년제),평생학교(초)-3년6학기,송파구,장지동,서울특별시 송파구 충민로6길 71,(장지동/ 한석교통(주)),19600403
한가람고등학교,고등학교,양천구,목동,서울특별시 양천구 목동서로 15,(목동),19961210
한강미디어고등학교,고등학교,영등포구,양평동,서울특별시 영등포구 선유로55길 22,(양평동4가/한강미디어고등학교),19950110
한강중학교,중학교,용산구,서빙고동,서울특별시 용산구 녹사평대로 73,(서빙고동),19721229
한광고등학교,고등학교,강서구,화곡동,서울특별시 강서구 등촌로13길 110,(화곡동),19870119
한국구화학교,특수학교,강동구,고덕동,서울특별시 강동구 고덕로 295-59,/ 한국구화학교 (고덕동),19620720
한국삼육고등학교,고등학교,노원구,공릉동,서울특별시 노원구 화랑로 815,(공릉동),19491113
한국삼육중학교,각종학교(중),노원구,공릉동,서울특별시 노원구 화랑로 815,/ 한국삼육중학교 (공릉동),19651217
한국영등포화교소학교,외국인학교,영등포구,문래동,서울특별시 영등포구 경인로88길 9,(문래동1가),19380601
한국외국인학교,외국인학교,강남구,개포동,서울특별시 강남구 개포로 408,(개포동),19990801
한국우진학교,특수학교,마포구,중동,서울특별시 마포구 월드컵북로38길 21,/ 한국우진학교 (중동),20000301
한국육영학교,특수학교,송파구,장지동,서울특별시 송파구 충민로6길 15,(장지동/한국육영학교),19920923
한국제과학교,고등기술학교,영등포구,신길동,서울특별시 영등포구 여의대방로61길 42,(신길동),19721229
한국켄트외국인학교,외국인학교,광진구,구의동,서울특별시 광진구 자양로35길 13,(구의동),19990827
한국한성화교소학교,외국인학교,중구,명동,서울특별시 중구 명동2길 35,(명동2가),19091005
한국한성화교중고등학교,외국인학교,서대문구,연희동,서울특별시 서대문구 연희로 176,(연희동),19480505
한빛맹학교,특수학교,강북구,수유동,서울특별시 강북구 삼양로73가길 47,/ 한빛맹학교 (수유동),19701205
한산중학교,중학교,강동구,둔촌동,서울특별시 강동구 풍성로 251,(둔촌동),19900120
한서고등학교,고등학교,강서구,방화동,서울특별시 강서구 양천로11길 47,(방화동),19840217
한성고등학교,고등학교,서대문구,북아현동,서울특별시 서대문구 북아현로1길 24,(북아현동),19280925
한성과학고등학교,고등학교,서대문구,현저동,서울특별시 서대문구 통일로 279-79,/ 한성과학고등학교 (현저동),19920301
한성여자고등학교,고등학교,성북구,삼선동,서울특별시 성북구 삼선교로16길 117,/ 한성여자고등학교 (삼선동2가),19451005
한성여자중학교,중학교,성북구,삼선동,서울특별시 성북구 삼선교로16길 118,(삼선동2가/한성여자중학교),19451005
한성중학교,중학교,서대문구,북아현동,서울특별시 서대문구 북아현로1길 24,(북아현동/한성중학교),19280925
한세사이버보안고등학교,고등학교,마포구,아현동,서울특별시 마포구 마포대로11길 44-80,(아현동),19941005
한신초등학교,초등학교,도봉구,쌍문동,서울특별시 도봉구 노해로49길 69,(쌍문동/한신초등학교),19690605
한양공업고등학교,고등학교,중구,신당동,서울특별시 중구 을지로 299,(신당동),19450901
한양대학교사범대학부속고등학교,고등학교,성동구,사근동,서울특별시 성동구 마조로 42,(사근동),19600515
한양대학교사범대학부속중학교,중학교,성동구,사근동,서울특별시 성동구 마조로 42,(사근동/한양사대부속중·고등학교),19600118
한양중학교,중학교,중구,신당동,서울특별시 중구 을지로 299,(신당동),19480901
한양초등학교,초등학교,성동구,사근동,서울특별시 성동구 살곶이길 208,/ 한양초등학교 (사근동),19660220
한영고등학교,고등학교,강동구,상일동,서울특별시 강동구 동남로 832,(상일동/ 한영고등학교),19330418
한영외국어고등학교,고등학교,강동구,상일동,서울특별시 강동구 동남로 832,(상일동),19900301
한영중학교,중학교,강동구,상일동,서울특별시 강동구 동남로 832,/ 한영중학교 (상일동),19330418
한울중학교,중학교,금천구,,서울특별시 금천구 독산로50길 60,한울중학교,19711229
한천중학교,중학교,노원구,공릉동,서울특별시 노원구 공릉로 265,(공릉동/ 한천중학교),19911030
항동중학교,중학교,구로구,항동,서울특별시 구로구 연동로 239-2,(항동/ 항동중학교),20200301
해누리중학교,중학교,송파구,가락동,서울특별시 송파구 송파대로37길 95,", 해누리중학교 (가락동)",20190301
해성국제컨벤션고등학교,고등학교,동대문구,전농동,서울특별시 동대문구 전농로20길 31,/ 해성국제컨벤션고등학교 (전농동),19560328
해성여자고등학교,고등학교,동대문구,전농동,서울특별시 동대문구 전농로20길 31,(전농동/해성여자고등학교),20080301
행당중학교,중학교,성동구,행당동,서울특별시 성동구 왕십리로 189,(행당동/행당중학교),19680806
현대고등학교,고등학교,강남구,압구정동,서울특별시 강남구 압구정로 127,"(압구정동, 현대고등학교)",19841217
혜성여자고등학교,고등학교,노원구,하계동,서울특별시 노원구 노원로16길 2,(하계동),19821130
혜원여자고등학교,고등학교,중랑구,망우동,서울특별시 중랑구 봉우재로58길 39,(망우동),19721226
혜원여자중학교,중학교,중랑구,망우동,서울특별시 중랑구 봉우재로58길 39,(망우동/혜원여자중고등학교),19700115
혜화여자고등학교,고등학교,강북구,수유동,서울특별시 강북구 인수봉로 127,(수유동/혜화여자고등학교),19660305
홍은중학교,중학교,서대문구,홍은동,서울특별시 서대문구 연희로41길 94,(홍은동),19840109
홍익대학교사범대학부속고등학교,고등학교,성북구,성북동,서울특별시 성북구 성북로14가길 23,(성북동/홍익대학교부속중고등학교),19540304
홍익대학교사범대학부속여자고등학교,고등학교,마포구,성산동,서울특별시 마포구 성미산로 51,(성산동/ 여자고등학교),19671229
홍익대학교사범대학부속여자중학교,중학교,마포구,성산동,서울특별시 마포구 성미산로 51,(성산동),19671118
홍익대학교사범대학부속중학교,중학교,성북구,성북동,서울특별시 성북구 성북로14가길 23,/ 홍익대학교사범대학부속중학교 (성북동/홍익대학교부속중고등학교),19540412
홍익대학교사범대학부속초등학교,초등학교,마포구,성산동,서울특별시 마포구 성미산로 51,(성산동),19660312
홍익디자인고등학교,고등학교,마포구,연남동,서울특별시 마포구 성미산로 111,(연남동),19920727
화계중학교,중학교,강북구,수유동,서울특별시 강북구 화계사길 63,(수유동),19701010
화곡고등학교,고등학교,강서구,내발산동,서울특별시 강서구 강서로45길 69,/ 화곡고등학교 (내발산동),19780130
화곡보건경영고등학교,고등학교,강서구,내발산동,서울특별시 강서구 강서로45길 70,"(내발산동, 화곡보건경영고등학교)",19870108
화곡중학교,중학교,강서구,내발산동,서울특별시 강서구 강서로45길 70,(내발산동/화곡중학교),19740105
화랑초등학교,초등학교,노원구,공릉동,서울특별시 노원구 화랑로 621,(공릉동/화랑초등학교),19671214
화원중학교,중학교,강서구,화곡동,서울특별시 강서구 강서로17나길 86,(화곡동/화원중학교),19950111
환일고등학교,고등학교,중구,만리동,서울특별시 중구 환일길 47,(만리동2가),19470624
환일중학교,중학교,중구,만리동,서울특별시 중구 환일길 47,(만리동2가),19470624
효문고등학교,고등학교,도봉구,쌍문동,서울특별시 도봉구 우이천로 432,(쌍문동/효문중 고등학교),20051229
효문중학교,중학교,도봉구,쌍문동,서울특별시 도봉구 우이천로 432,(쌍문동/ 효문중 고등학교),20060301
휘경여자고등학교,고등학교,동대문구,휘경동,서울특별시 동대문구 한천로 247,(휘경동/휘경여자고등학교),19750303
휘경여자중학교,중학교,동대문구,휘경동,서울특별시 동대문구 한천로 247,/ 휘경여자중학교 (휘경동),19700131
휘경중학교,중학교,동대문구,휘경동,서울특별시 동대문구 망우로18나길 20,(휘경동/휘경중학교),19691111
휘문고등학교,고등학교,강남구,대치동,서울특별시 강남구 역삼로 541,(대치동),19060501
휘문중학교,중학교,강남구,대치동,서울특별시 강남구 역삼로 541,(대치동),19060501
휘봉고등학교,고등학교,동대문구,휘경동,서울특별시 동대문구 한천로 290,(휘경동),20120106
