ATPT_OFCDC_SC_CODE,ATPT_OFCDC_SC_NM,ADMST_ZONE_NM,ACA_INSTI_SC_NM,ACA_ASNUM,ACA_NM,ESTBL_YMD,REG_YMD,REG_STTUS_NM,CAA_BEGIN_YMD,CAA_END_YMD,TOFOR_SMTOT,DTM_RCPTN_ABLTY_NMPR_SMTOT,REALM_SC_NM,LE_ORD_NM,LE_CRSE_LIST_NM,LE_CRSE_NM,PSNBY_THCC_CNTNT,THCC_OTHBC_YN,BRHS_ACA_YN,FA_RDNMA,FA_RDNDA,FA_RDNZC,FA_TELNO,LOAD_DTM,lat,lng,geocode_source
B10,서울특별시교육청,영등포구,교습소,3000037575,이든영어교습소,20200921,20200921,개원,20241118,20250630,30,6,입시.검정 및 보습,보통교과,초등(영)A(일60분*주3회*4.2주),보습,"초등(영)A(일60분*주3회*4.2주):140000, 초등(영)B(일80분*주3회*4.2주):180000, 초등(영)C(일90분*주3회*4.2주):210000, 중등(영)A(일80분*주4회*4.2주):270000, 중등(영)B(일90분*주3회*4.2주):230000, 중등(영)C(일100분*주3회*4.2주):250000, 고등(영)A(일100분*주3회*4.2주):270000, 고등(영)B(일120분*주3회*4.2주):320000, 고등(영)C(일130분*주3회*4.2주):350000",Y,N,서울특별시 영등포구 도신로58길 25,", 1층 일부 (신길동)",7349,02-000-0000,20250112,37.509754745781,126.917014790368,rdnma
B10,서울특별시교육청,영등포구,교습소,3000029468,이샘피아노교습소,20170718,20170718,개원,        ,99991231,25,5,예능(대),예능(중),,음악, ,Y,N,서울특별시 영등포구 도림로61길 33,", 1층 일부 (대림동)",7409,00-000-0000,20231018,37.4995712109431,126.900973312906,rdnma
B10,서울특별시교육청,영등포구,교습소,3000051575,이음뮤직실용음악교습소,20241211,20241211,개원,        ,        ,0,9,예능(대),예능(중),보컬(취미)(일60분*주5회*4.2주),음악,"보컬(취미)(일60분*주5회*4.2주):200000, 보컬(전문)(일60분*주5회*4.2주):300000, 기타(취미)(일60분*주5회*4.2주):200000, 피아노(취미)(일60분*주5회*4.2주):200000, 보컬입시(일60분*주5회*4.2주):350000, 보컬전문(일60분*주5회*4.2주):250000, 피아노실용취미A(일60분*주5회*4.2주):200000, 피아노실용취미B(일45분*주5회*4.2주):160000, 작곡취미(일90분*주5회*4.2주):300000, 기타취미B(일45분*주5회*4.2주):160000",Y, ,서울특별시 영등포구 선유로 58,3층(문래동3가),7295,,20250615,37.5190833337841,126.889465792689,rdnma
B10,서울특별시교육청,영등포구,교습소,13690,이인정피아노교습소,20060512,20060512,개원,        ,99991231,16,4,예능(대),예능(중),"피아노일반(일60분,주5회)",음악,"피아노일반(일60분,주5회):120000, 피아노일반(일60분,주5회):110000, 피아노일반(일60분,주5회):100000, 피아노일반(일90분,주3회):90000",Y,N,서울특별시 영등포구 도림로113길 13,  1층 101호 ,152820,02-845-1123,20231029,37.508757454034,126.898269785048,rdnma
B10,서울특별시교육청,영등포구,교습소,3000052823,이지수학교습소,20250707,20250707,개원,        ,        ,0,9,입시.검정 및 보습,보통교과,중등수학1(일130분*주3회*4.2주),보습,"중등수학1(일130분*주3회*4.2주):300000, 중등수학2(일130분*주2회*4.2주):220000, 중등수학3(일150분*주2회*4.2주):240000, 초등수학1(일120분*주2회*4.2주):185000, 초등수학2(일120분*주3회*4.2주):240000, 초등수학3(일70분*주4회*4.2주):215000",Y, ,서울특별시 영등포구 가마산로79길 37,", B208호 (신길동, 더샵 파크프레스티지 근린생활시설)",7361,,20250803,37.5074534790218,126.916999128646,rdnma
B10,서울특별시교육청,영등포구,교습소,3000016811,이현수학교습소,20130314,20130314,개원,        ,99991231,9,3,입시.검정 및 보습,보통교과,,보습, ,Y,N,서울특별시 영등포구 여의대방로 65,", 돈보스코청소년센터 1동 2층 일부 (신길동,돈보스코청소년센터)",150860,02-846-1335,20231029,37.497326163309,126.913095882091,rdnma
B10,서울특별시교육청,영등포구,교습소,22213,이화뮤직클래스음악교습소,20081024,20081024,개원,        ,99991231,20,9,예능(대),예능(중),음악(입시)피아노(일50분*주3회*4.2주),음악,"음악(입시)피아노(일50분*주3회*4.2주):140000, 음악(입시)피아노2(일50분*주3회*4.2주):150000, 음악(입시)피아노3(일50분*주3회*4.2주):160000",Y,N,서울특별시 영등포구 여의대방로43라길 9,", 삼환아파트 상가 201호 (신길동)",7350,02-6294-2178,20250223,37.5084489081927,126.919207254425,rdnma
B10,서울특별시교육청,영등포구,교습소,3000010545,이화미술공작소미술교습소,20110406,20110406,개원,        ,99991231,24,9,예능(대),예능(중),미술일반1(일110분*주2회*4.2주)),미술,"미술일반1(일110분*주2회*4.2주)):120000, 미술일반2(일120분*주2회*4.2주)):130000, 미술일반3(일130분*주2회*4.2주)):140000, 미술일반4(일100분*주3회*4.2주)):160000",Y,N,서울특별시 영등포구 문래로 92,", 대소빌딩 402호 일부 (문래동3가,대소빌딩)",150836,02-2678-9052,20231018,37.5192431161324,126.892233116737,rdnma
B10,서울특별시교육청,영등포구,교습소,16286,일오삼수학교습소,20070125,20070125,개원,        ,99991231,45,5,입시.검정 및 보습,보통교과,초등수학3(일100분*주3회*4.2주),보습,"초등수학3(일100분*주3회*4.2주):177000, 초등수학4(일100분*주4회*4.2주):227000, 초등수학5(일100분*주5회*4.2주):277000, 중등수학3(일120분*주3회*4.2주):227000, 중등수학4(일120분*주4회*4.2주):277000, 중등수학5(일120분*주5회*4.2주):327000, 고등수학3(일120분*주3회*4.2주):277000, 고등수학4(일120분*주4회*4.2주):347000, 고등수학-5(일120분*주5회*4.2주):410000, 고3수학3(일120분*주3회*4.2주):300000, 고3수학4(일120분*주4회*4.2주):370000, 고등수학5(일120분*주5회*4.2주):430000, 중등주말반(일180분*주1회*4주):120000, 고등주말반(일180분*주1회*4주):140000, 고3주말반(일180분*주1회*4주):150000",Y,N,서울특별시 영등포구 가마산로 575,", 206호 (신길동, 한성아파트 상가동)",150854,02-831-0153,20250824,37.5048413546279,126.919573843923,rdnma
B10,서울특별시교육청,영등포구,교습소,3000039159,잉글리쉬링고영어교습소,20210607,20210607,개원,        ,99991231,6,6,국제화,외국어,,실용외국어(유아/초·중·고), ,Y,N,서울특별시 영등포구 당산로44길 3,", 612호 일부 (당산동5가, 삼성타운)",7214,,20260215,37.5319143458605,126.901077532801,rdnma
B10,서울특별시교육청,영등포구,교습소,3000054239,잉글리시브레인스튜디오당산센트럴아이파크점영어교습소,20260223,20260223,개원,        ,        ,0,0,입시.검정 및 보습,,,, ,Y, ,서울특별시 영등포구 영신로 247,"(당산동5가,당산센트럴아이파크) 상가 에이동 202호",7215,,20260301,37.5304831048862,126.902812773342,rdnma
B10,서울특별시교육청,영등포구,교습소,27288,잉글리시아이영어교습소,20100120,20100120,개원,        ,99991231,10,3,입시.검정 및 보습,보통교과,고등영어(일90분*주4회*4.2주),보습,"고등영어(일90분*주4회*4.2주):300000, 초등영어(일50분*주5회*4.2주):180000, 중등영어(일60분*주5회*4.2주):250000",Y,N,서울특별시 영등포구 신길로60다길 1-1,", 1층 일부 (신길동)",7311,02-836-0582,20240908,37.5143654797802,126.913288211763,rdnma
B10,서울특별시교육청,영등포구,교습소,16773,장정빈영어교습소,20190404,20070402,개원,        ,99991231,35,8,입시.검정 및 보습,보통교과,초등문법(일96분*주2회*4.2주),보습,"초등문법(일96분*주2회*4.2주):150000, 초등영어(일112분*주3회*4.2주):260000, 중등영어(일122분*주3회*4.2주):310000, 고등영어Ⅰ,Ⅱ(일145분*주3회*4.2주):390000, 고등영어Ⅲ(일155분*주3회*4.2주):420000",Y,N,서울특별시 영등포구 당산로44길 3,  삼성타운 209호 ,152883,02-2679-7972,20250223,37.5319143458605,126.901077532801,rdnma
B10,서울특별시교육청,영등포구,교습소,3000019241,재이음악교습소,20140203,20140203,개원,        ,99991231,30,5,예능(대),예능(중),피아노 A(일50분*주5회*4.2주),음악,"피아노 A(일50분*주5회*4.2주):120000, 피아노B(일50분*주5회*4.2주):130000, 피아노C(일50분*주5회*4.2주):140000, 피아노D(일50분*주5회*4.2주):150000, 피아노F(일50분*주5회*4.2주):160000, 실용음악(취미)(일50분*주5회*4.2주):180000, 실용음악피아노(입시)(일60분*주5회*4.2주):250000, 실용음악작곡(입시)(일60분*주5회*4.2주):250000, 실용음악싱송(입시)(일60분*주5회*4.2주):250000, 미디작곡(취미)(일50분*주5회*4.2주):180000, 아이패드 미디작곡(일50분*주5회*4.2주):180000, 아이패드 미디작곡 원데이(일50분*주1회*4.2주):35000",Y,N,서울특별시 영등포구 대림로34바길 5,", 1층 일부 (대림동)",150813,070-4007-1420,20251123,37.500130501031,126.900586825088,rdnma
B10,서울특별시교육청,영등포구,교습소,3000048802,잭콩영어도서관영어교습소,20240219,20240219,개원,        ,        ,0,9,국제화,외국어,영어 초등 A(일80분*주1회*1주),실용외국어(유아/초·중·고),"영어 초등 A(일80분*주1회*1주):18000, 영어 초등 B(일120분*주2회*4.2주):230000, 영어 초등 C(일90분*주3회*4.2주):260000, 영어 초등 D(일80분*주2회*4.2주):150000, 영어 초등 E(일90분*주2회*4.2주):170000, 영어 기초 A(일65분*주1회*12주):180000, 영어 기초 B(일60분*주2회*12주):320000, 영어 기초 C(일60분*주3회*12주):460000, 영어 기초 D(일60분*주5회*12주):700000, 영어 회화 A(일90분*주1회*12주):240000, 영어 회화 B(일90분*주2회*12주):450000, 영어 회화 C(일90분*주3회*12주):650000",Y, ,서울특별시 영등포구 신풍로 77,"A103호 (신길동,래미안에스티움 상가동)",7390,,20251005,37.5004196071802,126.911544544308,rdnma
B10,서울특별시교육청,영등포구,교습소,3000029922,정쌤수학교습소,20170919,20170919,개원,        ,99991231,18,6,입시.검정 및 보습,보통교과,초등수학(일60분*주5회*4.2주),보습, ,Y,N,서울특별시 영등포구 선유서로 67,", 118호 (양평동2가, 신동아하이팰리스)",7278,02-2632-2080,20231018,37.5220933827385,126.884455098241,rdnma
B10,서울특별시교육청,영등포구,교습소,2000012947,정현피아노교습소,20000427,20000427,개원,        ,99991231,12,4,예능(대),예능(중),"피아노일반1(일60분,주5회)",음악,"피아노일반1(일60분,주5회):80000, 피아노일반2(일60분,주5회):85000, 피아노일반3(일60분,주5회):90000",Y,N,서울특별시 영등포구 디지털로64길 3,", 1층 (대림동)",150818,02-835-4749,20231029,37.4924867757,126.904138454634,rdnma
B10,서울특별시교육청,영등포구,교습소,3000044290,제니쌤잉글리시영어교습소,20230713,20230713,개원,        ,        ,0,7,국제화,외국어,회화마스터(일180분*주3회*4.2주),실용외국어(유아/초·중·고),"회화마스터(일180분*주3회*4.2주):460000, 회화,독해(일150분*주3회*4.2주):360000",Y, ,서울특별시 영등포구 여의대방로35길 5-1,2층 일부(오른쪽)(신길동),7392,02-6449-9335,20231018,37.5014963806562,126.919984562561,rdnma
B10,서울특별시교육청,영등포구,교습소,27725,제이엘기타교습소,20100303,20100303,개원,        ,99991231,3,3,예능(대),예능(중),음악실용(기타)(일60분*주2회*4.2주),음악, ,Y,N,서울특별시 영등포구 양평로24길 9,", 한신아파트 109동 상가 1-12 (양평동5가,양평동한신아파트)",150751,00-000-0000,20231018,37.5402803267019,126.891745831623,rdnma
B10,서울특별시교육청,영등포구,교습소,3000044107,제이잉글리쉬영어교습소,20230616,20230616,개원,        ,        ,0,5,입시.검정 및 보습,보통교과,영어주5회(일90분*주5회*4.2주),보습,"영어주5회(일90분*주5회*4.2주):300000, 영어주3회(일90분*주3회*4.2주):200000, 영어주2회(일90분*주2회*4.2주):140000, 영어주1회(일120분*주1회*4.2주):80000, 영어주1회(일40분*주1회*4.2주):30000",Y,N,서울특별시 영등포구 선유로43가길 24,"상가동 101호(양평동3가, 거성파스텔아파트)",7210,02-000-0000,20231018,37.5314273419218,126.892011715654,rdnma
B10,서울특별시교육청,영등포구,교습소,3000040240,제이피아노음악교습소,20211126,20211126,개원,        ,99991231,40,8,예능(대),예능(중),피아노기초(일80분*주3회*4.2주),음악,"피아노기초(일80분*주3회*4.2주):150000, 피아노초급(일85분*주3회*4.2주):160000, 피아노중급(일90분*주3회*4.2주):170000, 피아노고급(일95분*주3회*4.2주):180000, 피아노입시(일130분*주2회*4.2주):300000, 피아노입시(일90분*주2회*4.2주):200000",Y,N,서울특별시 영등포구 신길로28길 25,", 121동 2층 B204호(신길동, 신길파크자이)",7389,02-6405-9107,20231105,37.5023630577657,126.913465853022,rdnma
B10,서울특별시교육청,영등포구,교습소,3000039959,조이잉글리시영어교습소,20211014,20211014,개원,        ,99991231,24,9,국제화,외국어,영어(초등회화)(일60분*주5회*4.2주),실용외국어(유아/초·중·고), ,Y,N,서울특별시 영등포구 여의대방로35가길 19,", B동 2층 5호 (신길동, 보라매 SK VIEW)",7391,02-000-0000,20231018,37.5037353406458,126.917440584163,rdnma
B10,서울특별시교육청,영등포구,교습소,2000012598,조이피아노음악교습소,20010206,20010206,개원,        ,99991231,25,9,예능(대),예능(중),,음악, ,Y,N,서울특별시 영등포구 선유로 201,", 상가동 201호 (양평동3가, 양평동 6차 현대아파트)",7211,02-2678-0198,20250928,37.53135642634,126.89379259265,rdnma
B10,서울특별시교육청,영등포구,교습소,3000032280,조한석영어교습소,20180718,20180718,개원,        ,99991231,12,5,입시.검정 및 보습,보통교과,초등영어(일140분*주3회*4.2주),보습,"초등영어(일140분*주3회*4.2주):300000, 중등영어(일140분*주3회*4.2주):350000, 고등영어(일150분*주3회*4.2주):380000",Y,N,서울특별시 영등포구 국제금융로 78,", 506호 일부 (여의도동, 홍우빌딩)",7333,00-000-0000,20231018,37.5208724804701,126.931298156696,rdnma
B10,서울특별시교육청,영등포구,교습소,3000030514,줌음악교습소,20171207,20171207,개원,        ,99991231,25,5,예능(대),예능(중),바이엘A(일120분*주2회*4.2주),음악,"바이엘A(일120분*주2회*4.2주):140000, 바이엘B(일120분*주3회*4.2주):160000, 바이엘C(일120분*주4회*4.2주):180000, 바이엘D(일120분*주5회*4.2주):200000, 체르니A(일130분*주2회*4.2주):160000, 체르니B(일130분*주3회*4.2주):180000, 체르니C(일130분*주4회*4.2주):200000, 체르니D(일130분*주5회*4.2주):220000, 체르니A(일140분*주2회*4.2주):180000, 체르니B(일140분*주3회*4.2주):200000, 체르니C(일140분*주4회*4.2주):220000, 체르니D(일140분*주5회*4.2주):240000, 체르니40(일140분*주5회*4.2주):240000, 플룻(일130분*주4회*4.2주):200000",Y,N,서울특별시 영등포구 영신로 237,", 501동 203호 (당산동4가,롯데캐슬프레스티지)",7216,00-000-0000,20241215,37.5287757033687,126.902807748097,rdnma
B10,서울특별시교육청,영등포구,교습소,3000037725,즐거운독서토론논술교습소,20201022,20201022,개원,        ,99991231,63,7,입시.검정 및 보습,보통교과,"초등논술1,2학년(일115분*주1회*4주)",보습·논술,"초등논술1,2학년(일115분*주1회*4주):92000, 초등논술3,4학년(일125분*주1회*4주):100000, 초등논술5,6학년(일145분*주1회*4주):115000, 중등논술(일160분*주1회*4주):140000, 한국사논술3,4학년(일125분*주1회*4주):100000, 한국사논술(일125분*주1회*4주):110000, 세계사논술(일125분*주1회*4주):110000, 스피치논술(초등)(일100분*주1회*4주):84000, 스피치논술(중,고)(일175분*주1회*4주):150000",Y,N,서울특별시 영등포구 문래로 84,", 문래힐스테이트상가동 204호 (문래동3가, 문래힐스테이트)",7295,02-000-0000,20231018,37.5194379130898,126.891250285838,rdnma
